scraped_id,text,tagger,tagged_date,label,clean_data
472,"Sürtük deyince susanlar, “hanım kız” deyince nasıl ciyaklıyorlar!  Sanki kadın hakları savunucuları hepsi…  Bakanından yazarına ya da alayı troll olan kitle…",Meral,2022-08-05 09:42:01.372692,Cinsiyetçilik,surtuk deyince susanlar hanim kiz deyince nasil ciyakliyorlar sanki kadin haklari savunuculari hepsi bakanindan yazarina ya da alayi troll olan kitle
473,Bitli kiz,Meral,2022-08-05 09:42:01.372692,Cinsiyetçilik,bitli kiz
474,kıvanç tatlıtuğ ve david beckhamın fotosunu koyup bunlar erkekse biz sodayız tarzı tiwit atan erkekler için mükemmel bir gün #LoveWins,Meral,2022-08-05 09:42:01.372896,Cinsiyetçilik,kivanc tatlitug ve david beckhamin fotosunu koyup bunlar erkekse biz sodayiz tarzi tiwit atan erkekler icin mukemmel bir gun
475,KAPİTALİST TAĞUTİ LAİK SİSTEMLER CİNSİYET PROJESİ ADIM ADIM UYGULUYORLAR -- Prof.Dr. EBUBEKİR SOFUOĞLU  #shorts #Kapitalizm  #5816SayılıKanunKaldırılsın,Meral,2022-08-05 09:42:01.373383,Cinsiyetçilik,kapitalist taguti laik sistemler cinsiyet projesi adim adim uyguluyorlar profdr ebubekir sofuoglu
476,"Bazı kızlar var ""bunlar kızsa ben neyim"" dediğim",Meral,2022-08-05 09:42:01.372896,Cinsiyetçilik,bazi kizlar var bunlar kizsa ben neyim dedigim
477,Aynen hanımcı erkek her zaman kazanır,Meral,2022-08-05 09:42:01.372692,Cinsiyetçilik,aynen hanimci erkek her zaman kazanir
478,Aybuke tatlı bana yaz mesaj at tanışalım konuşalım davet et beni evine gör bak neler oluyor,Meral,2022-08-05 09:42:01.373383,Cinsiyetçilik,aybuke tatli bana yaz mesaj at tanisalim konusalim davet et beni evine gor bak neler oluyor
479,hicbiri ya sakalsiz erkek mi olur,Meral,2022-08-05 09:42:01.373383,Cinsiyetçilik,hicbiri ya sakalsiz erkek mi olur
480,turk kizlari dunyadaki en kolay kizken turk erkeginin buna ragmen incel olarak hayatina devam etmesi... inanilmaz bir eziklik twitter.com/falanfilanulen…,Merve,2022-08-05 13:30:01.480827,Cinsiyetçilik,turk kizlari dunyadaki en kolay kizken turk erkeginin buna ragmen incel olarak hayatina devam etmesi inanilmaz bir eziklik twittercomfalanfilanulen
481,Bıyıklı kız sandım yeminle,seymasa,2022-08-04 12:06:04.894124,Cinsiyetçilik,biyikli kiz sandim yeminle
482,Yay erkekleri kapatılsın gerçekten,Merve,2022-08-05 13:30:01.479332,Cinsiyetçilik,yay erkekleri kapatilsin gercekten
483,Allahımmm bu kadar güzel tatlı çıtır bir insan olabilir miiii #nisabölükbaşı  @BolukbasiNisa,Merve,2022-08-05 13:30:01.479332,Cinsiyetçilik,allahimmm bu kadar guzel tatli citir bir insan olabilir miiii
484,Sümsük Karı,Merve,2022-08-05 13:30:01.479332,Cinsiyetçilik,sumsuk kari
485,Bi erkeğin öyle olmasını normal karşılarım çünkü o görüşü savunanlar hemen hemen hepsi biyikli kazma herifler ama bi kız bunu savunmamalı bu arada secim ne zaman reis,MMMeraleraleral,2022-08-06 03:24:49.973629,Cinsiyetçilik,bi erkegin oyle olmasini normal karsilarim cunku o gorusu savunanlar hemen hemen hepsi biyikli kazma herifler ama bi kiz bunu savunmamali bu arada secim ne zaman reis
486,Amk keli ya azmadığım tek erkek,seymasa,2022-08-05 19:06:37.770377,Cinsiyetçilik,amk keli ya azmadigim tek erkek
487,"Eşitlik mücadelemizden de , haklarımızdan da, İstanbul Sözleşmesi’nden de vazgeçmiyoruz. #istanbulsoezlesmesindenvazgecmiyoruz  #BizimİçinBitmedi",MerMeralal,2022-08-06 09:27:55.699116,Cinsiyetçilik,esitlik mucadelemizden de haklarimizdan da istanbul sozlesmesinden de vazgecmiyoruz
488,Ya amk ya öyle kızlar var ki bunlar kızsa ben neyim neee hacı abi mi,MerMeralal,2022-08-06 09:27:55.700954,Cinsiyetçilik,ya amk ya oyle kizlar var ki bunlar kizsa ben neyim neee haci abi mi
489,Kızlar makyajsiz güzel olsun istyorsunuz'da nedn kirli sakalınızın arkasında saklanıyorsunz?! indirin pampa kılları tüysüz bamya olun görelm,MerMeralal,2022-08-06 09:27:55.704036,Cinsiyetçilik,kizlar makyajsiz guzel olsun istyorsunuzda nedn kirli sakalinizin arkasinda saklaniyorsunz indirin pampa killari tuysuz bamya olun gorelm
490,Kocası eve gelmeyen yeni gelin gibisin Bucak.,seymasa,2022-08-06 09:27:55.699116,Cinsiyetçilik,kocasi eve gelmeyen yeni gelin gibisin bucak
491,Bunlar erkekse biz neyiz amk.,seymasa,2022-08-06 09:27:55.699116,Cinsiyetçilik,bunlar erkekse biz neyiz amk
492,Erkek adam erkeği tehdit eder pisirik korkaklar ise kadına gücü yeter zannediyor !!!!,seymasa,2022-08-06 09:27:55.700954,Cinsiyetçilik,erkek adam erkegi tehdit eder pisirik korkaklar ise kadina gucu yeter zannediyor
493,Bıyıklı kız moda olsun artık,seymasa,2022-08-04 12:07:29.137951,Cinsiyetçilik,biyikli kiz moda olsun artik
494,bıyıklı kız mı olur amınakoyim ya,seymasa,2022-08-06 09:27:55.704036,Cinsiyetçilik,biyikli kiz mi olur aminakoyim ya
495,Başörtüsüz kadin perdesiz eve benzer!,Meral,2022-08-06 09:27:55.699018,Cinsiyetçilik,basortusuz kadin perdesiz eve benzer
496,yaşıtlarım homo,Erdinç,2022-08-02 09:58:12.078636,Cinsiyetçilik,yasitlarim homo
497,"İlk okuldaki erkek sınıf arkadaşlarım kel ve göbekli bireylere dönüşmüş, sanırım yaşlanıyorum.",seymasa,2022-08-02 09:58:12.071785,Cinsiyetçilik,ilk okuldaki erkek sinif arkadaslarim kel ve gobekli bireylere donusmus sanirim yaslaniyorum
498,Okuldaki aptallar ölse 20 saat halay çekerim sınıfımızda sapık bir çocuk var ve arkadaşımın göğüslerine dokundu fakat sınıfın aptal başkan yardımcımız sırf sapık çocuğu sevdiği çocuk savunuyor diye kız bana yapmadığını bırakmadı kaşar,Elif,2022-08-02 18:04:27.942435,Cinsiyetçilik,okuldaki aptallar olse  saat halay cekerim sinifimizda sapik bir cocuk var ve arkadasimin goguslerine dokundu fakat sinifin aptal baskan yardimcimiz sirf sapik cocugu sevdigi cocuk savunuyor diye kiz bana yapmadigini birakmadi kasar
499,orta okuldaki erkek arkadaşımla ayrılmamın tek nedeni saçlarını sıfıra vurmasıydı :-D Bok gibi olmuş kabak kelle :'-(,elif,2022-08-03 01:11:26.994260,Cinsiyetçilik,orta okuldaki erkek arkadasimla ayrilmamin tek nedeni saclarini sifira vurmasiydi d bok gibi olmus kabak kelle
500,"Bu da mı 10 yıl öncedenmiş? Büyük değişimmiş gerçekten, okuldaki kız arkadaşlarına çükünü gösteren Sasha'nın pornosunu beğenmek.",Dilara,2022-08-03 12:23:28.548536,Cinsiyetçilik,bu da mi  yil oncedenmis buyuk degisimmis gercekten okuldaki kiz arkadaslarina cukunu gosteren sashanin pornosunu begenmek
501,Okul Başkanı okuldaki erkek tuvaletlerinin pisuvarlarının perdelerini söktürmüş bide instagramda paylaşıp HADİ BAKALIM KİM DAHA DELİKANLI GÖRÜCEZ yazmış amq sşdsjdşxodlsşsksiwodslsşslslsşs,Dilara,2022-08-03 12:23:28.546515,Cinsiyetçilik,okul baskani okuldaki erkek tuvaletlerinin pisuvarlarinin perdelerini sokturmus bide instagramda paylasip hadi bakalim kim daha delikanli gorucez yazmis amq ssdsjdsxodlsssksiwodslssslslsss
502,"o degil de ben bizim okuldaki melisadan kurtulmak icin 1 yil daha beklicem kiz yapisti resmen ""lezim"" diye agzimdan laf almaya calisiyo sikicem agzini yuzunu",Seymasa,2022-08-03 12:23:28.548175,Cinsiyetçilik,o degil de ben bizim okuldaki melisadan kurtulmak icin  yil daha beklicem kiz yapisti resmen lezim diye agzimdan laf almaya calisiyo sikicem agzini yuzunu
503,"Bizim sınıfta bi kız vardı Funda , bigün sınıfın ortasında bileklerini kesmişti , sebep köydeyken kuzeninin ahırda pantolonunu indirmeye çalışıp zaten evlenicez demesiymiş , sonra okulu bıraktı zaten evlendi sanırım o pislikle",Dilara,2022-08-03 12:23:28.546515,Cinsiyetçilik,bizim sinifta bi kiz vardi funda bigun sinifin ortasinda bileklerini kesmisti sebep koydeyken kuzeninin ahirda pantolonunu indirmeye calisip zaten evlenicez demesiymis sonra okulu birakti zaten evlendi sanirim o pislikle
504,Okuldaki kızlardan not istiyorum sanki canlarını istiyorum hainler vatan hainleri,seymasa,2022-08-04 10:49:44.647466,Cinsiyetçilik,okuldaki kizlardan not istiyorum sanki canlarini istiyorum hainler vatan hainleri
505,Ankaranın en şerreefssiiz evladı erkekleri bizim dershanede yeminle hepsi toplanmış,Erdinç,2022-08-02 09:58:12.063682,Cinsiyetçilik,ankaranin en serreefssiiz evladi erkekleri bizim dershanede yeminle hepsi toplanmis
506,"Erkeklerin nudelarınızı arşivleyip yaydığını ve bunlarla şantaja varan şeyler yaptığını bilmenize rağmen şu motivasyonu nereden buluyorsunuz anlamıyorum. Erkek için böyle risklere değmez kızlar, bu ülkede kadın için adalet yerini bulmuyor. twitter.com/visnelilipbalm…",Erdinç,2022-08-02 09:58:12.063682,Cinsiyetçilik,erkeklerin nudelarinizi arsivleyip yaydigini ve bunlarla santaja varan seyler yaptigini bilmenize ragmen su motivasyonu nereden buluyorsunuz anlamiyorum erkek icin boyle risklere degmez kizlar bu ulkede kadin icin adalet yerini bulmuyor twittercomvisnelilipbalm
507,"Bizim sınıfta bilg müh isteyen erkekler o kadar kadın düşmanı (sınıftaki bütün erkekler böyleydi bu arada sadece onlar değil) ve gatekeeper tiplerdi ki normal sohbet arasında konu ne bölüm istiyorsunuza gelince ve bir iki kızın yazılım/bilgisayar dediğini duyunca hemen ""abi son",Erdinç,2022-08-02 09:58:12.078636,Cinsiyetçilik,bizim sinifta bilg muh isteyen erkekler o kadar kadin dusmani siniftaki butun erkekler boyleydi bu arada sadece onlar degil ve gatekeeper tiplerdi ki normal sohbet arasinda konu ne bolum istiyorsunuza gelince ve bir iki kizin yazilimbilgisayar dedigini duyunca hemen abi son
508,"Mezun olduğum okuldaki erkek arkadaşlarım dahi mesaj atıp yeni işimi kutlarken kız arkadaşlarımın mesaj atmaması sorunsalı. Ki konuştuğumuz halde ayıp, yazık.",elif,2022-08-02 09:58:12.063682,Cinsiyetçilik,mezun oldugum okuldaki erkek arkadaslarim dahi mesaj atip yeni isimi kutlarken kiz arkadaslarimin mesaj atmamasi sorunsali ki konustugumuz halde ayip yazik
509,Öğretmenlerin kıyafetleri eleştirilmiş. Sadece dekolte eleştirisi gördüm. Bizim okuldaki erkek öğretmenler sıcak havalarda şortla geliyor mesela. Veya aşırı özensiz giyinen veya spor giyinmeyi tercih edenler var. Bunlar neden eleştiri dışı?  Yarım yamalak yargı dağıtmayın,elif,2022-08-02 14:26:23.417498,Cinsiyetçilik,ogretmenlerin kiyafetleri elestirilmis sadece dekolte elestirisi gordum bizim okuldaki erkek ogretmenler sicak havalarda sortla geliyor mesela veya asiri ozensiz giyinen veya spor giyinmeyi tercih edenler var bunlar neden elestiri disi yarim yamalak yargi dagitmayin
510,Okuldaki erkek arkadaşlarım bile üzülüyomuş ağlicam yeter,elif,2022-08-02 09:58:12.078636,Cinsiyetçilik,okuldaki erkek arkadaslarim bile uzuluyomus aglicam yeter
511,elim doluyken erkek arkadasim bi sey uzatti ben de agzima ver dedim uc bucuk yil buna gulcek simdi erkekler kapatilsin,Elif,2022-08-02 18:04:27.962981,Cinsiyetçilik,elim doluyken erkek arkadasim bi sey uzatti ben de agzima ver dedim uc bucuk yil buna gulcek simdi erkekler kapatilsin
512,"Erkekler mal işte amk bizim sınıfta biri kan, çiş aynınyerden gelio sanıo amk",Elif,2022-08-02 18:04:27.959968,Cinsiyetçilik,erkekler mal iste amk bizim sinifta biri kan cis ayninyerden gelio sanio amk
513,"Okuldaki erkek hocaların götüne girip, burda kaşmerlik edip duyar kasmayın kızlar",Seymasa,2022-08-02 18:04:27.942435,Cinsiyetçilik,okuldaki erkek hocalarin gotune girip burda kasmerlik edip duyar kasmayin kizlar
514,keske kiz olsam yakin kiz arkadasim belki meme atardi,Seymasa,2022-08-02 18:04:27.962981,Cinsiyetçilik,keske kiz olsam yakin kiz arkadasim belki meme atardi
515,ben okuldaki erkek kankama BTS BS&T dinletmiştim 8. sınıfta. okulda mani mani diye dolaşıyordu hsgsjagjsgsj derste birliktebdedikodu yapıyorduk ama şu an konuşmuyoruz... neyse güzel zamanlardı,elif,2022-08-03 01:11:26.994260,Cinsiyetçilik,ben okuldaki erkek kankama bts bst dinletmistim  sinifta okulda mani mani diye dolasiyordu hsgsjagjsgsj derste birliktebdedikodu yapiyorduk ama su an konusmuyoruz neyse guzel zamanlardi
516,erkek arkadaşım sen çal kapımı çekilen mimarlık ofisinde çalışıyor oraya gelen fanlardan bahsediyor                                       o sırada me:,elif,2022-08-03 01:11:26.994260,Cinsiyetçilik,erkek arkadasim sen cal kapimi cekilen mimarlik ofisinde calisiyor oraya gelen fanlardan bahsediyor o sirada me
517,Bunu karıyı babası emzirmiş it soyu,elif,2022-08-03 01:11:26.981613,Cinsiyetçilik,bunu kariyi babasi emzirmis it soyu
518,Yokki bi sevgilimiz siktiğimin Fenerbahçe maçına gidelim diyorum kız arkadaşım olmadan Fenerbahçe maçına gitmeyi düşünmüyorum.,elif,2022-08-03 01:11:26.981613,Cinsiyetçilik,yokki bi sevgilimiz siktigimin fenerbahce macina gidelim diyorum kiz arkadasim olmadan fenerbahce macina gitmeyi dusunmuyorum
519,Bugün de okuldaki hiçbir erkek ilgimi çekemedi sıngvanım gibi,Erdinç,2022-08-03 12:23:28.546515,Cinsiyetçilik,bugun de okuldaki hicbir erkek ilgimi cekemedi singvanim gibi
520,kısa boylu kızlar.. böyle mi yapıyosunuz cidden,Erdinç,2022-08-03 12:23:28.548175,Cinsiyetçilik,kisa boylu kizlar boyle mi yapiyosunuz cidden
521,Şeriatçı imam kadınları hedef aldı: Bak sokaklar ne hale geldi! Kasap dükkanı gibi. Et görmekten içimiz dışımıza çıkıyor artık. Ya hiç mi kıskanmıyorsun lan?,Erdinç,2022-08-03 12:23:28.548175,Cinsiyetçilik,seriatci imam kadinlari hedef aldi bak sokaklar ne hale geldi kasap dukkani gibi et gormekten icimiz disimiza cikiyor artik ya hic mi kiskanmiyorsun lan
522,okuldaki kiz birz daha beni her gordugunde gulumseyip ardindn takmiomus gibi davranmya devm ederse olau cikicakk...dengesiz misin amk,Erdinç,2022-08-03 12:23:28.546515,Cinsiyetçilik,okuldaki kiz birz daha beni her gordugunde gulumseyip ardindn takmiomus gibi davranmya devm ederse olau cikicakkdengesiz misin amk
523,Okuldaki erkek oranı %2 falan olduğu için el üstünde tutuluyorlar sonra tabi sonuçlar ortada,Erdinç,2022-08-03 12:23:28.546515,Cinsiyetçilik,okuldaki erkek orani  falan oldugu icin el ustunde tutuluyorlar sonra tabi sonuclar ortada
524,"bana ""sen zaten evlenilecek erkek değilsin ki :D"" dendi evet yakın arkadaşım tarafından..",Dilara,2022-08-03 12:23:28.548535,Cinsiyetçilik,bana sen zaten evlenilecek erkek degilsin ki d dendi evet yakin arkadasim tarafindan
525,"Bursa'nın Osmangazi ilçesinde Mithatpaşa Ortaokulu Müdürü Haydar Akın, okuldaki kız öğrencilerle erkek öğrencilerin ayrı sıralara oturtulması için öğretmenlere yazı gönderdi. Tepkiler üzerine Kaymakamlık, Akın hakkında soruşturma başlatıldığını duyurdu.",Dilara,2022-08-03 12:23:28.548535,Cinsiyetçilik,bursanin osmangazi ilcesinde mithatpasa ortaokulu muduru haydar akin okuldaki kiz ogrencilerle erkek ogrencilerin ayri siralara oturtulmasi icin ogretmenlere yazi gonderdi tepkiler uzerine kaymakamlik akin hakkinda sorusturma baslatildigini duyurdu
526,Okuldaki erkek personellere farkındalık eğitimi vermemiz için resmi yazı gelmiş. Okulda sadece 1 erkek personel olması dışında sorun yok shdhshhs,Seymasa,2022-08-03 12:23:28.548536,Cinsiyetçilik,okuldaki erkek personellere farkindalik egitimi vermemiz icin resmi yazi gelmis okulda sadece  erkek personel olmasi disinda sorun yok shdhshhs
527,Keşke okuldan birine aşık olsam da okulu sevmek için azıcık nedenim olsa. Ama gel gelelim okuldaki erkek bireylerin IQ ortalamalari 3 onu da araba muhabbeti yaparken harcıyorlar...,Seymasa,2022-08-04 07:33:58.516658,Cinsiyetçilik,keske okuldan birine asik olsam da okulu sevmek icin azicik nedenim olsa ama gel gelelim okuldaki erkek bireylerin iq ortalamalari  onu da araba muhabbeti yaparken harciyorlar
528,Benim niye hiç kız arkadaşım yok erkeklerden bıktım artık,seymasa,2022-08-04 10:49:44.638279,Cinsiyetçilik,benim niye hic kiz arkadasim yok erkeklerden biktim artik
529,Tek taraflı önüne gelen her kızı takip eden erkek..Erkek arkadaşım olsa kesinlikle böyle bir şey kabul etmem. Ne diye elin kızlarını takip ediyorsun.tanımıyorsun etmiyorsun.,Dilara,2022-08-03 12:23:28.548535,Cinsiyetçilik,tek tarafli onune gelen her kizi takip eden erkekerkek arkadasim olsa kesinlikle boyle bir sey kabul etmem ne diye elin kizlarini takip ediyorsuntanimiyorsun etmiyorsun
530,Bu trafiği katledenler kadınlar değil araba sürebildiğini düşünen erkek şoförlerdir 🖕🏻,Seymasa,2022-08-03 17:52:00.942114,Cinsiyetçilik,bu trafigi katledenler kadinlar degil araba surebildigini dusunen erkek soforlerdir
531,Sakalsız erkek çirkindir,seymasa,2022-07-31 22:11:42.468350,Cinsiyetçilik,sakalsiz erkek cirkindir
532,Türk kızlarının koreli erkek hayranlığını anlayamıyorum sakalsız erkek mi olur bildiğin susamsız simit,seymasa,2022-07-31 22:11:42.468350,Cinsiyetçilik,turk kizlarinin koreli erkek hayranligini anlayamiyorum sakalsiz erkek mi olur bildigin susamsiz simit
533,sakalsız erkek gelsin bacım olsun,seymasa,2022-07-31 22:11:42.468350,Cinsiyetçilik,sakalsiz erkek gelsin bacim olsun
534,"Justin Bieber gerizekalıdır, sevenleri de öyle ne yazık ki.. Bileklerini tüysüz bamya için kesen kızlardan ne bekleyebiliriz ki..",seymasa,2022-07-31 22:11:42.469207,Cinsiyetçilik,justin bieber gerizekalidir sevenleri de oyle ne yazik ki bileklerini tuysuz bamya icin kesen kizlardan ne bekleyebiliriz ki
535,Sakalsız erkek te ne bileyim,seymasa,2022-07-31 22:11:42.469207,Cinsiyetçilik,sakalsiz erkek te ne bileyim
536,Kız dediğin tek kaşlı ve bıyıklı olur,seymasa,2022-07-31 22:11:42.469207,Cinsiyetçilik,kiz dedigin tek kasli ve biyikli olur
537,Niye çekmeyelim erkek dediğin kıllı olur kılsızlar ne öyle tüysüz bamya gibi,seymasa,2022-07-31 22:11:42.469207,Cinsiyetçilik,niye cekmeyelim erkek dedigin killi olur kilsizlar ne oyle tuysuz bamya gibi
538,Erkek milletinden tiksiniyorum keşke öyle bi cins var olmasaydi mkodumun hödükleri,seymasa,2022-07-31 22:11:42.469207,Cinsiyetçilik,erkek milletinden tiksiniyorum keske oyle bi cins var olmasaydi mkodumun hodukleri
539,Ortalık tokyo görünümlü bıyıklı kız dolu,seymasa,2022-07-31 22:11:42.471547,Cinsiyetçilik,ortalik tokyo gorunumlu biyikli kiz dolu
540,"İlla koyayım mi ortaya sakalı shshshhshs :) Sakalsız erkek nedir yaaa, tüysüz bamya der gibi :)",seymasa,2022-07-31 22:11:42.471547,Cinsiyetçilik,illa koyayim mi ortaya sakali shshshhshs sakalsiz erkek nedir yaaa tuysuz bamya der gibi
541,Ayıp değil mi lan ne kadar bıyıklı kız varsa kapmışsınız.d,seymasa,2022-07-31 22:11:42.471959,Cinsiyetçilik,ayip degil mi lan ne kadar biyikli kiz varsa kapmissinizd
542,Çarpık bacaklı kızlardan korkun dhdhd,seymasa,2022-07-31 22:11:42.471959,Cinsiyetçilik,carpik bacakli kizlardan korkun dhdhd
543,Hanımefendi lafından alınan Saray elitlerinin kadına bakışı Kadın ve erkek eşit olamaz Anneliği reddeden kadın eksiktir Kadının tek kariyeri anneliktir Kadınlar çalıştığı için işsizlik var Kadının fıtratında kölelik var Kız mıdır kadın mıdır bilemem Sürtük,seymasa,2022-07-31 22:11:42.471959,Cinsiyetçilik,hanimefendi lafindan alinan saray elitlerinin kadina bakisi kadin ve erkek esit olamaz anneligi reddeden kadin eksiktir kadinin tek kariyeri anneliktir kadinlar calistigi icin issizlik var kadinin fitratinda kolelik var kiz midir kadin midir bilemem surtuk
544,Aldatan zorba erkeklerden tiksiniyorum meymenetsiz picler,seymasa,2022-07-31 22:11:42.471959,Cinsiyetçilik,aldatan zorba erkeklerden tiksiniyorum meymenetsiz picler
545,Kaytan bıyıklı bir kız,seymasa,2022-07-31 22:11:42.471959,Cinsiyetçilik,kaytan biyikli bir kiz
546,Erkekler hasta olmasın nolur Allah ım çok amin….yeni gelin nazından daha beter oluyor da….,seymasa,2022-08-01 06:47:53.726631,Cinsiyetçilik,erkekler hasta olmasin nolur allah im cok aminyeni gelin nazindan daha beter oluyor da
547,"Kadınların aklı yarım değildir. Kadın veya erkekliğini karakterinin, fikir ve davranışlarının, yani insanlığının ötesine koyanlar yarım akıllı da değil, düpedüz beyinsizdir.",seymasa,2022-08-01 06:47:53.726631,Cinsiyetçilik,kadinlarin akli yarim degildir kadin veya erkekligini karakterinin fikir ve davranislarinin yani insanliginin otesine koyanlar yarim akilli da degil dupeduz beyinsizdir
548,sakalsız erkek.. pardon erkek dedim,seymasa,2022-08-01 08:22:40.011218,Cinsiyetçilik,sakalsiz erkek pardon erkek dedim
549,İhtişamlı karakterli müko erkek ve soldaki de iğrenç karaktersiz şerefsizin teki,Erdinç,2022-08-01 10:24:00.691728,Cinsiyetçilik,ihtisamli karakterli muko erkek ve soldaki de igrenc karaktersiz serefsizin teki
550,"Kaslı erkek fotoğrafı atıp ""bunlar erkekse siz nesiniz"" diyen kızlar için""squad değil vukuat yapanla olur""diyen kızları da üzmüşsünüzdür siz",seymasa,2022-08-01 10:24:00.695447,Cinsiyetçilik,kasli erkek fotografi atip bunlar erkekse siz nesiniz diyen kizlar icinsquad degil vukuat yapanla olurdiyen kizlari da uzmussunuzdur siz
551,siteye üstü cıplak foto atan bir erkek... beyni olma ihtimali 0 oldugu gibi bu tipler icin ölen biten bir kızın da beyni olma ihtimali 0dır yani iki beyin özürlü gayet iyi bir cift olabilirler,seymasa,2022-08-01 10:24:00.695447,Cinsiyetçilik,siteye ustu ciplak foto atan bir erkek beyni olma ihtimali  oldugu gibi bu tipler icin olen biten bir kizin da beyni olma ihtimali dir yani iki beyin ozurlu gayet iyi bir cift olabilirler
552,Tanrı kadının dilinden korusun düşenin vay haline....,Erdinç,2022-08-01 10:24:00.695448,Cinsiyetçilik,tanri kadinin dilinden korusun dusenin vay haline
553,Bana bak kızım senin anlayacağın şeyler değil bunlar kafan basmaz yani! Elinin hamuruyla bulaşma her boka awk ! @aytenlikadin,seymasa,2022-08-01 10:24:00.695449,Cinsiyetçilik,bana bak kizim senin anlayacagin seyler degil bunlar kafan basmaz yani elinin hamuruyla bulasma her boka awk
554,"Göbeğine kadar gömleğini açıp gezen erkek adam olmaz, götünün çatalını gösteren muslukçu bile senden kıymetli bunu bil...!",seymasa,2022-08-01 10:24:00.695449,Cinsiyetçilik,gobegine kadar gomlegini acip gezen erkek adam olmaz gotunun catalini gosteren muslukcu bile senden kiymetli bunu bil
555,Kes lan mk karısı,seymasa,2022-08-01 10:24:00.695450,Cinsiyetçilik,kes lan mk karisi
556,Moruq bu erkeklerin alayını atacaksın bir ahıra yakacaksın samanları ... Ben hariç asdasdas,seymasa,2022-08-01 10:24:00.695451,Cinsiyetçilik,moruq bu erkeklerin alayini atacaksin bir ahira yakacaksin samanlari ben haric asdasdas
557,erkek görsün millet errkkeekk bee mk mun yamuk ağızlısı.. #kessesini,Elif,2022-08-01 10:24:00.695452,Cinsiyetçilik,erkek gorsun millet errkkeekk bee mk mun yamuk agizlisi
558,kesin kadın şöfor ehehehe,Elif,2022-08-01 10:24:00.695451,Cinsiyetçilik,kesin kadin sofor ehehehe
559,Kızlar ne anlıyorsunuz 10 kişi tuvalete gidip s*çmaktan ???,Elif,2022-08-01 10:24:00.695452,Cinsiyetçilik,kizlar ne anliyorsunuz  kisi tuvalete gidip scmaktan
560,karı gibi vir vir vir sıkılmadınız mı mk ya,Elif,2022-08-01 10:24:00.695452,Cinsiyetçilik,kari gibi vir vir vir sikilmadiniz mi mk ya
561,Mk un karısı ne konuştu be...,Elif,2022-08-01 10:24:00.695453,Cinsiyetçilik,mk un karisi ne konustu be
562,Kadının yeri erkeğinin yanıdır !,Elif,2022-08-01 10:24:00.695453,Cinsiyetçilik,kadinin yeri erkeginin yanidir
563,Karısının erkek kankasına bir şey demeyen erkekte kendine erkeğim demesin ...,Elif,2022-08-01 10:24:00.695453,Cinsiyetçilik,karisinin erkek kankasina bir sey demeyen erkekte kendine erkegim demesin
564,Erkek sözü ver lan yarraam,seymasa,2022-08-01 13:39:18.135877,Cinsiyetçilik,erkek sozu ver lan yarraam
565,Nerde bi mallık var hepsi erkek eseri :-D Hala boş boş konuşuyorsun ya...,Erdinç,2022-08-01 13:39:18.135878,Cinsiyetçilik,nerde bi mallik var hepsi erkek eseri d hala bos bos konusuyorsun ya
566,Kadın dediğin biraz bakımlı olmalı abi yani at hırsızı gibi gezmek özgürlük değil,Erdinç,2022-08-01 13:39:18.135878,Cinsiyetçilik,kadin dedigin biraz bakimli olmali abi yani at hirsizi gibi gezmek ozgurluk degil
567,Erkekliğine yedirebildin mi lan p*zv*ng,seymasa,2022-08-01 13:39:18.135879,Cinsiyetçilik,erkekligine yedirebildin mi lan pzvng
568,Köpeğim suratına sıçsın senin namussuz karı,seymasa,2022-08-01 10:24:00.696068,Cinsiyetçilik,kopegim suratina sicsin senin namussuz kari
569,Kızların 3 gün bakım yapmamasıyla çöküp çirkin olmaları :(,seymasa,2022-08-01 13:39:18.135879,Cinsiyetçilik,kizlarin  gun bakim yapmamasiyla cokup cirkin olmalari
570,Sonra gitti ortamlarda ben erkeğim diye anlattı Bacısını siktiren gavat pezevenk,seymasa,2022-08-01 13:39:18.135881,Cinsiyetçilik,sonra gitti ortamlarda ben erkegim diye anlatti bacisini siktiren gavat pezevenk
571,domal kızım gizli çekim,seymasa,2022-08-01 10:24:00.696073,Cinsiyetçilik,domal kizim gizli cekim
572,Senin garezin ne erkeğe aşık oldunda sevmedi mi seni tipsiz kedi,seymasa,2022-08-01 13:39:18.135882,Cinsiyetçilik,senin garezin ne erkege asik oldunda sevmedi mi seni tipsiz kedi
573,Kitabın devamı ne acaba merak ettim kaşar ezik görl ve çılgın karizmatik bed boy arabaya gittiğinde Sarı yelloz cansu ne yaptı Rkdpdmxomsg,seymasa,2022-08-01 10:24:00.696076,Cinsiyetçilik,kitabin devami ne acaba merak ettim kasar ezik gorl ve cilgin karizmatik bed boy arabaya gittiginde sari yelloz cansu ne yapti rkdpdmxomsg
574,Kadınlar neden hep salak oç seviyo abi biri açıklasın,seymasa,2022-08-01 10:24:00.696110,Cinsiyetçilik,kadinlar neden hep salak oc seviyo abi biri aciklasin
575,Kadın milletine güven olmaz aga !,seymasa,2022-08-01 10:24:00.696111,Cinsiyetçilik,kadin milletine guven olmaz aga
576,Her kadın ana olmuyor bu siktiğimin karısı olmasa daha iyiymiş ulan çocuk 9 yaşında lan 9 ! #herkesanaolmasın,seymasa,2022-08-01 10:24:00.696112,Cinsiyetçilik,her kadin ana olmuyor bu siktigimin karisi olmasa daha iyiymis ulan cocuk  yasinda lan
